STATION,NAME,DATE,PRCP,TMAX,TMIN
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/3/58,0.03,78,67
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/4/58,0.9,90,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/5/58,0,85,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/6/58,0,79,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/7/58,0,83,65
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/8/58,0,74,63
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/9/58,0,88,63
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/10/58,0.07,82,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/11/58,0.17,74,60
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/12/58,0.01,80,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/13/58,0,86,64
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/14/58,0.29,85,69
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/15/58,0.07,85,69
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/16/58,0,73,62
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/17/58,0,77,59
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/18/58,0,75,65
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/19/58,0,76,62
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/20/58,0,71,64
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/21/58,0,72,63
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/22/58,0,79,65
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/23/58,0,84,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/24/58,0,87,65
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/25/58,0.04,87,71
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/26/58,0,90,64
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/27/58,0.15,86,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/28/58,0,84,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/29/58,0.5,83,65
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/30/58,0.01,80,69
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",7/31/58,0.83,72,65
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/1/58,0,81,64
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/2/58,0,82,68
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/3/58,0,93,64
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/4/58,0,85,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/5/58,0,90,69
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/6/58,0.04,85,71
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/7/58,0.19,88,68
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/8/58,0,78,67
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/9/58,0,88,62
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/10/58,0,92,68
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/11/58,0.11,85,71
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/12/58,0,92,68
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/13/58,0,80,67
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/14/58,0,91,63
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/15/58,0.54,82,67
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/16/58,0,76,63
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/17/58,0,83,62
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/18/58,0,71,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/19/58,0,87,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/20/58,0.36,90,72
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/21/58,0.82,79,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/22/58,0,72,59
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/23/58,0,81,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/24/58,0.03,76,59
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/25/58,0,70,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/26/58,0,78,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/27/58,0,83,60
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/28/58,0,88,66
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/29/58,0,89,69
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/30/58,0.11,94,70
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",8/31/58,0.31,70,60
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/1/58,0,68,54
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/2/58,0,82,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/3/58,0.01,85,68
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/4/58,0,82,68
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/5/58,0.19,83,68
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/6/58,0,81,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/7/58,0,77,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/8/58,0,71,54
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/9/58,0.05,87,60
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/10/58,0,65,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/11/58,0,65,52
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/12/58,0,76,48
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/13/58,0,83,53
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/14/58,0,85,61
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/15/58,0.16,85,67
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/16/58,0.01,76,65
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/17/58,1.03,65,56
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/18/58,0,67,53
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/19/58,0,72,54
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/20/58,0,76,55
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/21/58,0.06,77,56
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/22/58,0,80,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/23/58,0,79,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/24/58,0.08,86,69
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/25/58,0,78,65
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/26/58,0,72,57
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/27/58,0,66,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/28/58,0,66,45
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/29/58,0,71,47
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",9/30/58,0.27,59,41
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/1/58,0,59,36
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/2/58,0,66,40
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/3/58,0,70,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/4/58,0,81,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/5/58,0,57,48
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/6/58,0,75,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/7/58,0.29,80,59
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/8/58,0,72,60
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/9/58,0.77,80,58
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/10/58,0,60,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/11/58,0,55,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/12/58,0,65,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/13/58,0,79,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/14/58,0,82,56
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/15/58,0,82,55
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/16/58,0.07,83,60
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/17/58,0,71,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/18/58,0,64,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/19/58,0,70,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/20/58,0,75,48
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/21/58,0,77,56
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/22/58,0.81,63,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/23/58,0,68,44
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/24/58,0,56,46
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/25/58,0,52,47
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/26/58,0.18,52,48
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/27/58,0,57,45
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/28/58,0,54,40
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/29/58,0,55,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/30/58,0,62,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",10/31/58,0,68,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/1/58,0,56,45
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/2/58,0,51,40
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/3/58,0,61,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/4/58,0,70,42
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/5/58,0,57,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/6/58,0,49,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/7/58,0,54,28
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/8/58,0.15,51,40
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/9/58,0,50,38
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/10/58,0,51,33
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/11/58,0,63,38
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/12/58,0.17,55,43
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/13/58,0.11,64,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/14/58,0.1,71,59
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/15/58,0.51,61,49
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/16/58,0.02,65,50
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/17/58,0.05,72,52
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/18/58,0,55,36
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/19/58,0,51,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/20/58,0,52,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/21/58,0,45,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/22/58,0,48,33
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/23/58,0,59,38
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/24/58,0.14,43,37
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/25/58,0.26,47,28
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/26/58,0,28,17
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/27/58,0,27,14
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/28/58,0.07,24,17
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/29/58,0,23,4
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",11/30/58,0,21,2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/1/58,0,31,17
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/2/58,0,36,21
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/3/58,0,39,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/4/58,0,42,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/5/58,0,30,11
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/6/58,0,17,6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/7/58,0.05,14,8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/8/58,0.21,14,0
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/9/58,0,3,-8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/10/58,0,14,-6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/11/58,0.07,21,8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/12/58,0.04,14,5
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/13/58,0,17,-3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/14/58,0.02,15,-1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/15/58,0,15,-7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/16/58,0,36,9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/17/58,0,37,17
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/18/58,0,39,18
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/19/58,0,41,16
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/20/58,0,23,13
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/21/58,0.01,25,15
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/22/58,0,46,22
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/23/58,0,41,29
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/24/58,0,30,26
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/25/58,0,37,27
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/26/58,0,38,26
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/27/58,0.02,46,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/28/58,0,51,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/29/58,0,41,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/30/58,0,31,24
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",12/31/58,0.15,31,24
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/1/59,0.14,35,27
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/2/59,0,36,24
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/3/59,0.19,27,1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/4/59,0.03,1,-7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/5/59,0,9,-10
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/6/59,0,22,3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/7/59,0,30,22
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/8/59,0,27,15
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/9/59,0,22,10
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/10/59,0,26,8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/11/59,0,35,16
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/12/59,0,36,25
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/13/59,0,41,24
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/14/59,0,43,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/15/59,0,35,2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/16/59,0,13,2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/17/59,0,12,-1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/18/59,0.14,28,-1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/19/59,0.13,32,12
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/20/59,0.52,29,11
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/21/59,0.52,30,8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/22/59,0,10,-3
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/23/59,0,7,-9
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/24/59,0,39,7
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/25/59,0.21,31,22
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/26/59,0,24,17
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/27/59,0,23,6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/28/59,0,34,13
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/29/59,0.25,37,27
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/30/59,0,35,11
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",1/31/59,0,15,2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/1/59,0,19,0
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/2/59,0,21,-2
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/3/59,0.2,35,14
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/4/59,0,33,11
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/5/59,0,20,6
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/6/59,0,24,0
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/7/59,0,42,24
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/8/59,0,31,22
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/9/59,0.77,39,26
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/10/59,0.29,33,17
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/11/59,0,29,14
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/12/59,0.11,40,24
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/13/59,0,38,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/14/59,0.23,39,23
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/15/59,0,32,25
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/16/59,0,37,28
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/17/59,0.04,31,23
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/18/59,0.01,23,8
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/19/59,0,11,1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/20/59,0,22,-1
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/21/59,0,37,21
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/22/59,0.34,47,28
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/23/59,0.21,40,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/24/59,0,36,24
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/25/59,0,46,26
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/26/59,0.19,40,33
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/27/59,0,54,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2/28/59,0,38,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/1/59,0,43,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/2/59,0.02,51,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/3/59,0.03,39,27
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/4/59,0,39,24
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/5/59,0.84,45,33
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/6/59,0.09,40,23
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/7/59,0,36,19
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/8/59,0.04,47,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/9/59,0,35,28
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/10/59,0,36,29
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/11/59,0,38,30
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/12/59,0.06,39,26
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/13/59,0.01,44,23
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/14/59,0.33,41,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/15/59,0.38,47,26
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/16/59,0.13,38,22
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/17/59,0,29,16
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/18/59,0,44,18
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/19/59,0,67,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/20/59,0,53,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/21/59,0,40,22
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/22/59,0,40,20
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/23/59,0,67,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/24/59,0,74,41
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/25/59,0.06,45,38
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/26/59,1.4,39,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/27/59,0.08,42,33
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/28/59,0,39,29
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/29/59,0,47,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/30/59,0.44,54,31
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",3/31/59,0,62,47
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/1/59,0.51,47,38
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/2/59,0.07,60,38
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/3/59,0.04,53,39
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/4/59,0,61,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/5/59,0.03,65,45
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/6/59,0,63,38
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/7/59,0.12,71,51
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/8/59,0.08,53,34
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/9/59,0,44,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/10/59,0.04,39,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/11/59,0,43,27
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/12/59,0,48,35
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/13/59,0,55,32
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/14/59,0,65,38
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/15/59,0,73,41
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/16/59,0,76,47
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/17/59,0.07,75,58
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/18/59,0,62,43
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/19/59,0.38,43,37
USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",4/20/59,0.07,41,34
